dzr_sng_id,sng_id,art_name_lower,track_id
67696149,SOZCBFR12A8C1378DB,mecano,TRJSDLP128F428EA09
13639443,SOOCTJR12AB018378C,lord kitchener,TRDLTTG12903CE08A4
2058264,SOKEGMX12A8C13ED26,mojo nixon,TRYPVLI128F428F9C7
3523626,SOEEJBT12A6BD56760,klaus lage band,TRPUPCY128EF34E5B3
4103635,SOGQBOO12AB0185F18,nelson ned,TROTZIH128F931EAF9
134799116,SOJFZPU12AB017F140,4lyn,TRQMDDZ128F9301849
11102772,SOAHHPS12A8C1317AA,nofx,TRMJUWQ128F4233CC2
84992629,SOCAIDG12AB0181CE3,wah!,TRCBXGC128F931E006
130927826,SOFJGNA12AC9075203,marty haugen,TRHPEEX12903CF0C0D
95448576,SOVIECN12A6310DBD6,vanessa carlton,TRVDILM128E0783E3E
4848099,SOMWYBQ12AC4689BCD,sfdk,TRHBWEE12903D0D21B
850185,SOCXFJK12A8AE47530,matisse,TRALCJJ128F425C3A1
99874600,SOOZWLN12AB018478D,grandpa jones,TRBODQN12903CBF133
11086459,SOTKYJC12A58A7A2F6,dominique paris,TRRGSBT12903CE4122
108565966,SOPWSTY12A6BD5573E,fu manchu,TRRNZLF12903CF419B
97232174,SOPCYRD12A8C13BF47,delerium,TRZPRFS12903D05AC9
137556939,SOBMUCM12A8C13F146,japancakes,TRTKHPS128F428D5E3
2266431,SOIPTMW12AB018391B,annett louisan,TRSSPVP128F92E9F1E
84682943,SOGCUDE12AB017CE86,madness,TRQXWKL128F9310BE7
30970461,SOSWDLC12A8C13AFFD,the revolutionaries,TRWKYUW128F426F69B
73918537,SOKFAIB12A8C141D7C,lillian glinn,TRMPURI128F429F923
1347054,SOXXPVP12A6D4F68A6,la gran orquesta republicana,TRGCDEA128EF363788
4968671,SOFNLQQ12AC9097323,breathe,TROCGZN12903CF73C9
16828790,SOJGIKM12AB0186EE6,ochre,TRBTFZC12903CDE465
16641775,SOJPLKB12A8AE4889A,madredeus,TRFZFVC128F423BB8C
3240066,SOMASGL12A58A79111,dierks bentley,TRYSRQT128F421874C
3780655,SOYYXLK12A8C140C3A,jack the ripper,TRZIDNG128F92C59FB
4882110,SOMOIWY12AB01887ED,rebeca,TRKCRIU128F933F633
3433549,SONEFRB12A58A7A230,david mccallum,TRTXLJI128F1461566
2023026,SOXLRSF12A8C13848D,jon finn group,TRYPMDK128F427FCD5
101881617,SOGUMEM12AB0181F99,blue states,TRYQIGQ128F934D083
53989961,SOYJZNZ12AB017B917,pastor troy,TRMKGWI128F92E7A75
73613486,SOPSNHR12A8C135DBD,mark stewart,TRDQCUR128F425EB16
3091701,SOIWYXR12A6D4F663B,drag-on,TRKQGMS128F1464A35
97437752,SOLKWYG12AB0184780,grandpa jones,TRJBWVO12903CBF12E
9861566,SOYIDYV12A8C13B007,efterklang,TRWKFPP128F427AFD8
68223781,SOROSIN12A58A7CE04,sergio rivero,TRIATBZ128F93401BD
4530456,SOPTZOM12A58A7B294,20th century steel band,TRJNDGZ128F9323AB7
2011432,SONHMQW12A8C13163C,agency 1994,TRADCGZ128F424206F
94046436,SOHSZTW12AAF3B3837,lcd soundsystem,TRKELAP12903CCC14E
17946695,SOWIMDE12AF72A45A2,bobby brown,TRDXNJF128F930A298
2616052,SOLEALI12A8C131D96,ultimate spinach,TRQYHBL128F4265DDC
73618682,SOODBZJ12A8C138EA8,holger biege,TRDJDOX128F428CB55
63416984,SOABBKD12AC3DF44B9,king britt,TRBLUKS12903CE7D0C
71195277,SOKBLWL12AF72AA69F,michael w smith,TRRKIAB128F930E460
5805017,SOCOGLE12AB018A8E7,david holmes,TRZALVE12903CB09FC
78301690,SORIGSC12AB018B283,miss li,TRESOEA12903CB4F7B
15531557,SOYCDKT12A8C13E1AA,xl5,TRIUXZC128F42A3EBD
68536538,SONIAJY12A8C14435A,showaddywaddy,TRGGCES128F92D0CB0
29683111,SOUYQHV12AB0188F59,field music,TROFJZX12903CC234D
24247061,SOKSGJQ12AB0186F7E,necro facility,TRYSZTD12903CC7E58
11534317,SOGGFYA12AB0185B94,23 skidoo,TRDKNVA128F9312A41
96586718,SOFMWJQ12A8C142DB1,overcome,TRPUUQK12903CDCDC8
123346086,SOKYYOZ12A8C140A69,paul haslinger,TRIHHSF128F42AAFEF
101631151,SOSSUTY12A6310E48C,gerald albright,TREUFKS128E0783575
86310141,SOFEQKE12AB018DA6F,tora tora,TRBNZFF12903CBFE93
14284156,SOQPJPU12A8C139464,goat,TRNEPQE128F4269E4D
12034011,SOIEKNG12A58A79368,mac dre,TRHSAFY128F9302EA6
15584966,SOXYMTS12AB01871CE,bob gallion,TRHNZHS12903C9FAFE
87476087,SOUSQWC12AB0183E73,blackmore's night,TRVLWOF128F933E724
3216958,SOFKHEO12AB017D651,we are scientists,TRKAUJP128F92F1F4B
82563148,SOJUFCV12A8C137168,steve vai,TRSISYZ128F4282285
10912942,SOGVXRH12AB0185B7D,the shakin' apostles,TRXOCET12903CD7C7F
15425742,SOMMGBR12A8AE47369,the zutons,TRHKLXG128F4259F2B
85407750,SOAXHMQ12AC468865D,from ashes rise,TRYZPKQ12903D10643
66856706,SOMEXSE12AB0185B20,estudiantina invasora,TRCCGGR12903CC29F0
11795013,SOWQMPB12AB018B84B,earl wild,TRDTZFE12903CDD635
11840213,SOSPJKE12A8C13BB72,ayria,TRTDLHQ128F4269747
11494981,SOVNEYE12AB0184E5F,war of ages,TROTSCX12903CB48F4
10881806,SORIURB12AB0180391,cheju,TRZWDQC128F92F0F7E
61463870,SOLDBNC12A8C146A92,skid row,TREOFOH128F92EBCE3
90727531,SOBSOVS12A58A79C64,soulsavers,TRGKAGQ128F933A980
95217616,SOFQITP12A8C142FD9,bumble bee slim,TREKUYP128F429FE88
6446230,SOZVDAN12A58A7CAEE,peter hadar,TRFXJXF128F92F18CC
123793138,SODLCWP12A6D4FB564,graeme revell,TRJWPMR128F14AD281
62787554,SOHXAGW12AF72A42E9,the brian setzer orchestra,TRXKHNV128F933EA78
856514,SOBEYAL12A8C1343ED,joe diffie,TRIZHKH128F4271B4C
124516842,SOCETNX12AB0182B5C,peasant,TRUSNTQ128F932A186
209058,SOTJFWA12A8C13FCC6,fedayi pacha,TRQSPCV128F4287586
61878453,SOJVLVW12AF729CC2D,miss li,TRFXQXC12903CB67F9
98664368,SOYKLAH12AB0183AA0,saul williams,TRWYBET128F932369B
11321935,SOBVDFA12AB018571A,gene loves jezebel,TROLGON128F932E4C1
11518906,SOHROYR12AB0184E28,jimmy lafave,TRBLXEW128F9352354
3067815,SOMPBPI12AB018265B,michael white,TRKDMWH128F93216C0
74833803,SOVYPTO12A8C13F3F6,sheila walsh,TRZOLVE128F42B84E1
3443933,SOERZZC12A8C13D6FE,dubstar,TRJIWWF128F4295A38
7199376,SOVACAV12AB018601F,toni fisher,TRGWBKV128F933AF50
5596586,SOFKJJJ12AB018AC37,show of hands,TRYEDUT12903CE3C92
1210490,SOHTWMH12A8AE47808,earl wild,TRZOWQQ128F423367B
226572,SOMIGBT12A8C1414E6,fedayi pacha,TRXDTTB128F4287BB3
115658970,SOFILPU12A8C13548D,sheavy,TRZPNST128F4285B50
2897713,SOQXYDO12AF729BBFD,deep dish,TRFAXNK128F93411C0
63405766,SOBSZCU12A8C13E7DB,mavado,TRQXOTW128F42A2191
947342,SOCKCMZ12A8C13922E,st vincent,TRIBBXT128F428F61A
30313591,SOZMHDL12AB017D0E4,john doe,TRNVRRD128F9315510
7867089,SOULVWD12A6D4FB613,pax217,TRBLQAJ128F14B0DD6
99821730,SOFLDDH12AB01834CB,blackmore's night,TREVIXB128F930CA78
4093859,SOGCBMX12AB018747D,ruth,TREMZSL128F933C73A
2008148,SOASMGW12A58A7A82E,musafir,TRJZISR128F4292F5E
3016149,SOMJRTS12AB01847AE,keel,TRVTUFK128F931FC06
14676960,SOWHPIT12AB018B958,fran perea,TRGKSKN12903CC3B37
3443931,SOIVROF12A8C13D6D0,dubstar,TRGMABJ128F4295A22
18110144,SONZBGW12A58A78CE3,miss li,TRLHEAM12903CB2656
63363090,SOAMGAT12A8C1458AA,justin rutledge,TRHPXML128F92FF397
33836561,SODDWDW12AC3DF82EB,the real thing,TRUYTRN12903D02B61
135828406,SOCSSGZ12AB017F146,boney m,TRAOYDB12903CED868
65001418,SOENVXT12A8C13C34C,need new body,TRABFCK128F42AB443
65441591,SOZQHBR12A6D4FA402,los suaves,TROQOQC128F421549D
4679342,SOKDAIF12AB018233D,ronan keating,TRSKCNN128F9333F9E
15319459,SOOCMCT12AB0186B9A,leonardo favio,TRZIWIV128F934054B
4210605,SOAABDJ12AB018742C,suff daddy,TRYCJFX12903CA26E0
3478189,SOATDRG12A6D4F7C00,grand funk railroad,TRTNJYX128F146328E
8870485,SOPYFAT12AB018BDB3,neema,TROCHAK12903CA7144
11310618,SOXSBGC12AB01852A5,eli,TRXSNYC12903CBA286
76882160,SOMXHHV12A8C13DC0A,delerium,TRSQHQE12903D0638D
11174413,SOYOJNV12AB0184443,lavay smith & her red hot skillet lickers,TRIJEDM128F934ED89
7494977,SOYBNPU12AF72A5A78,bebo norman,TRVKRAN128F4248144
137556925,SOAOATE12A8C13F124,japancakes,TRRVNIE128F428D5D8
4287598,SOKMIUK12AB0185F32,lovehatehero,TRESVHL128F933D157
11086453,SOUYSQO12AC3DF6BB3,dominique paris,TRQLBHC12903CE4118
48927221,SOSQXGE12A8C140560,joelho de porco,TRURYAQ128F429E3DB
119096498,SOHJUEE12A8C13E234,bodeans,TRCNDZU128F4287336
122543156,SOWVKDL12A8C13F50E,onslaught,TRBTAZI128F92CAA62
5060170,SODIJNF12AB018E298,redrama,TRFCABW12903CC6369
13148337,SOAGHFD12A8C13F3D9,modest mouse,TRHRKDS128F42BC5B4
2836284,SOKWNAE12AB017E7EE,winston mcanuff,TRYWHBU128F9338116
117415422,SOIKBEK12AB0183137,legacy five,TREDFNX12903CA02FE
4377395,SOGNFCP12AB0180B6B,sybreed,TROAYIE12903CB2982
68876316,SONCVMC12AB01840E3,enrico rava,TRIJRTW128F9309B32
4968668,SONCWHV12AC9097318,breathe,TRRZPKT12903CF73C6
10845032,SOXDYHU12AB017DC79,hot hot heat,TRBJSYB128F93005DA
15723772,SOURUHQ12AAF3B2B10,tim finn,TRSRZAM128F92E1C01
65288055,SOWBRWH12A8C1437F4,bullitnuts,TROSDDX128F92D237E
10912953,SOVNUDU12AB018EA9A,the shakin' apostles,TRCJYKO12903CD7D26
4274017,SOYVRUA12A58A7A319,donell jones,TRFRWUF128F42B81C6
15779037,SONKFMZ12A8C1389DC,paulo gonzo,TRHIDQW128F427F5CE
10329492,SOGPKNQ12A8C131AA3,terence trent d'arby,TRNYSHG128F42797CB
10329523,SOIIOYV12A8C133F85,terence trent d'arby,TRAVBYW128F426D501
1684073,SOROKYS12A58A7E31E,vitamin x,TROWRZI128F4277C4D
3242641,SOBIEWM12A67020438,herman's hermits,TRSZFGO128F145B8E5
85407754,SOFCRXW12AC4688663,from ashes rise,TRDTTWL12903D1064E
13331305,SOIMSHZ12AB018B5E1,eraserheads,TRHLESJ12903C98AB9
13147104,SORHVWW12A8AE46A11,sean kingston,TRPCWWD128F425EA54
5433864,SOAAUKC12AB017F868,kurt carr & the kurt carr singers,TRLIRZM128F92EB29E
2506892,SOOKAAZ12A58A76F05,charlie haden quartet west,TRCCKIE128F1498D89
65994601,SOYHEJV12A58A7C30F,chuck loeb,TRDCYOC12903CE72B2
122882110,SOHUJBN12A8C135FAC,charlie rich,TRNEREK128F92F5E75
14284151,SOWFNPO12A8C139419,goat,TROHAKL128F4269E36
4210607,SOMEZSV12AB0187430,suff daddy,TRBPRQO12903CA26E1
227473,SONWEJT12AB018E25D,les yeux noirs,TRSEKQX12903CDCD8C
99874628,SOPWEGL12AB018477B,grandpa jones,TRKJEYV12903CBF12D
78295246,SOXKSRX12A8C13E5BE,the turbo ac's,TRYUAZG128F42858DA
66076197,SOQXOQB12AB0187158,tommy ridgley,TRBRCIA128F933E34D
68614877,SOMNIEB12AB0185F27,mercromina,TRKGDOP12903CC63CD
10756553,SOQCWVB12AB018603A,metro,TRSEHJE128F9345817
2944037,SOXRRXF12A58A7EC19,boys night out,TRPDONJ128F429348D
6249485,SOSNTCX12A8C13F045,nural,TRWTVTG128F9320A9F
5587563,SOPTLCZ12AB0185E57,worm,TRFDFVB128F933BD0E
3475845,SOMXZOA12A8C13D887,glass tiger,TRAJHYO128F428FDBB
17988237,SOEXRQX12AB017BC0F,saul williams,TRKDBZF128F9302C5D
3853152,SOXXQQF12A8C13504C,cece winans,TRJNKYJ128F4275C33
10710782,SOSJPLU12A8C144974,daniel johnston,TRQQWCI12903CF5E94
63363088,SOGBLCW12A8C1458A2,justin rutledge,TRGKDZT128F92FF395
67707395,SOQCTYV12A8C133C7D,tulipunaruusut,TRKJCPQ128F4254F50
15750679,SOHMRWN12AB0181BF0,mark medlock,TRIVEMC128F93161BB
2796580,SOASZEI12AB0183CA5,dee dee sharp,TRWFCSD128F932131C
74782384,SODSYTL12A8C13AE60,boom bip,TRDNFCV128F429DBC6
3214139,SOUSOFX12A6D4FA183,victor jara,TRPRZAI128F1499946
3287772,SOKVWZM12A6D4F7ECD,roudoudou,TRHPTSC128F1469A09
70981910,SOFVCVN12AF72A68A8,carnival in coal,TRMSRTQ12903CDFC15
108502880,SOBMTJO12AC3DF4BDA,azymuth,TRADDVB12903CDFABE
70911302,SOBWGPE12AB018AD26,dr sapo,TRCBZWQ12903CAE896
63157443,SORPXXA12AB01816B3,the diplomats,TREHLSE128F9328E06
97295708,SOFKGAT12A8C13DF32,polly bergen,TRNTHOK128F429B367
116817870,SOEUQRU12AB018E563,laurel aitken,TRDFOVW12903CE23FF
11200275,SOWLLCN12AB0181248,guzzard,TRAMEVM128F92FEEB5
11378915,SOHJIED12A8C140133,sathima bea benjamin,TRBCZFD128F92E05AE
90447885,SOEZWCF12AB017B9A3,the mission,TRGMWIF128F930364D
12009119,SOHSTTE12AC90975AC,mabulu,TRLONRX12903CF0B59
4968664,SOKLJXS12AC909730F,breathe,TRJBIWG12903CF73C3
3444208,SOBRXDA12A6D4F9D0F,duke pearson,TRYMAAH128E079470C
118344002,SOBVBND12AB018265E,michael white,TRYSHZE128F93216C1
115996302,SOAFDYH12AAF3B534B,the spongetones,TRWPMBE128F92F958F
2214768,SOMKQVA12A6D4FCA4E,ninos con bombas,TRXAQAL128F14A97A4
124517992,SOCEIQH12AB0184FA3,peasant,TRZLPLN12903CA5E8E
99575624,SOMMIRK12AB0182205,third world,TRGUQUQ128F93083BF
68653267,SODYNHG12A6D4FC692,anthony que,TRKTKZS128F9335EAE
106763120,SOYJAMX12AB018599A,grandpa jones,TRKWFOQ128F9325D00
17988231,SOTJWBE12AB017BBDE,saul williams,TRAWYVY128F9302C50
108635208,SOFDSYO12A8C14364C,james labrie,TRKIXQG128F92E4E15
67551930,SONOWBM12A8C141CDC,the dodos,TRIOHQO128F92ED006
63164286,SOFBNYF12AB01825A2,james carr,TRJVHNO128F93039E8
10750022,SOWMAVO12A58A7B38C,the pilgrim travelers,TRUBUBH128F9306209
76883658,SOTESEO12AC9609FD0,maren ord,TRAMSLV12903CF2B9E
68653259,SOHZWDX12A6D4FC675,anthony que,TRNXCZP128F9335E9F
74982270,SOVBJCS12A8C1326BE,third world,TRFVEPF12903CBAF1D
2105718,SOCBXII12AAF3B2A13,ohm guru,TRVMNOO128F92F27CD
115354732,SODQRCM12AB018331B,atomic rooster,TRWTOWG128F92FD8EF
100586038,SORJRZP12A8C13BD55,paul rodgers,TRURHHX128F427EEB6
2485096,SODDVFN12CF5F8817D,dido,TRNLWPG128F92EB0BF
15584974,SOUQWDW12AB018C249,bob gallion,TRWAIAQ12903C9FBCC
81183420,SOFUHRX12A8C139E1F,pastor troy,TRTQXMR128F42634D4
61269362,SOJOXRW12A58A78F1F,koop,TRPUVHB12903CBB9CC
73370806,SOCJBJZ12A8C138EC2,holger biege,TRBWICS128F428CB60
10714133,SOFHLXJ12A58A7B08F,nancy kerr & james fagan,TRTPBDF128F426C697
13349299,SOTPAFK12A8C142C03,syria,TRAJDVC128F92EBB8A
86509465,SOKHWIQ12A8C14268D,rick james,TRJAPRX128F92E90D0
137520088,SOCBXOG12A8C13F10E,japancakes,TRZUVCM128F428D5D1
15503896,SOMSDIO12AB01811E2,michael klostermann,TRDUUUA128F92E1F96
4882111,SODPWDQ12AB01887F4,rebeca,TRINMOG128F933F635
82812766,SORSLIJ12A8C1401CE,the amalgamation of soundz,TROKSDJ128F4293AAA
116281516,SOHEFXJ12AB018B35C,dimitri tiomkin,TRNGHJE12903CDC57B
57606061,SONGXCW12A679C805E,sophie ellis-bextor,TRWKJFQ128E07933F8
117430672,SOXBQAH12A8C145D7E,joni james,TRAPXZT128F92E8030
108606236,SOJJMGU12A6D4F6E39,orphaned land,TRAFRBK12903D027DA
68876315,SOVTWOJ12AB018401C,enrico rava,TRCONAC128F9309B2F
7276058,SOPIQTV12AB0183D42,sophie ellis-bextor,TRDVZCR128F4273BAF
10940676,SOEZRUK12AB017FABB,cheju,TRQCVOI128F9303F25
63421014,SONCFKX12A8C140A0D,john littlejohn,TRKBDUV128F4287E37
92388422,SOIJFGX12A6D4FC02E,john doe,TRZIQJL128F421D01E
2477002,SOTIEUC12A67ADA5CF,stella,TRPBLAP128EF33DEB9
74097581,SOIWJCI12A8C138279,howling bells,TRWPAEW128F932355B
71188617,SODARNB12A58A7BA80,michael w smith,TRHBSSD128F42BC6EA
11168911,SOQAIOT12AB017FD89,park-like setting,TRPXSQM128F9330E83
97302578,SOHRLMU12A58A79EC1,bumble bee slim,TRXLXSM128F429FDFB
7162529,SOTJYOS12AC468D23C,my own grave,TRFRKBN12903D10195
16284065,SOWDAAL12A8C13DB67,musafir,TROIGUJ128F4292F75
3221733,SOQLKQF12A8C133D60,wire daisies,TRJKBTG128F4260035
5504772,SOQSVNF12AB018B09A,keel,TRKIGCX12903CD3658
59786491,SOXORKF12A8C141A5D,epic soundtracks,TRUCDWA128F4299F18
3216973,SOXXBCA12A58A7C66E,we are scientists,TRKWNDT128F42856E4
68614863,SOJQWHZ12AB018B705,mercromina,TRNLXXM12903CC6240
13148340,SOWDTWF12A8C13F3EB,modest mouse,TRMYEPB128F42BC5BC
74880906,SOKVPWJ12AAF3B54AB,detroit's most wanted,TROFJDB128F92DA903
69102890,SOATVSW12AB01871D7,mac dre,TRCOECL12903CCD314
10329507,SOLBVIX12AB0183D61,terence trent d'arby,TRFPQGW128F93370EC
122882124,SOMYUQB12A8C134566,charlie rich,TRZEZBF128F426E9D8
74584576,SOEZSMD12A8C142274,amy allison,TRLIOWT128F92F34DA
849712,SOPYGMX12A8C1359BF,joe diffie,TRQKYJD128F42702DD
16829710,SOJROGP12AB01894C5,ochre,TRMBCRG12903CA9B29
10714127,SOQGIRD12A8C13B794,nancy kerr & james fagan,TRMDWMF128F426C68B
131285204,SOPFPJB12AB017C69E,stray,TRMXCET128F92F939D
9870721,SOSIDMH12A8C13B20F,efterklang,TROEMZY128F427ADB4
70856609,SOZJELF12A58A7D0EF,journey,TRGNBFE128F4267D1F
115354734,SOAPSNS12AB018330E,atomic rooster,TRLWKAG128F92FD8EB
123346104,SOTHQMI12A8C140F09,paul haslinger,TRUJRYO128F42AAFF8
1081134,SONICWY12A8C1334D7,karla bonoff,TRBCEZO128F4267D78
3152578,SOOLOBT12AAA15FBBC,mewithoutyou,TRWDLMQ128F92E0A2F
885687,SOZGKLU12A6D4FE4D3,the dodos,TRQYMJS128F421C978
4103631,SONROWU12AB0185F04,nelson ned,TRMDOFH128F931EAF5
3178286,SOSFGCQ12A8C13A178,the undecided,TRJQJGG128F4277CBA
65106314,SOIFOZT12AB01905D7,mani spinx,TRVGLHH12903CE4407
64210464,SOTDKGG12A8C1430A2,the diplomats,TRFQEYO128F92EA280
2300764,SOCNPYC12A58A7BA5C,bloodhound gang,TRHMFTY128E0798841
2944038,SOGKFYV12A8C13D04C,boys night out,TRJHYCC128F429348E
114045070,SOERACA12A8C13E5E0,james,TRZEGWR128F429F89B
13197348,SOKDYLY12A58A774FF,3lw,TRCOFKG128F4277089
3913400,SOAJDJH12A6D4F8A30,los nikis,TRJIXXJ128F1473DE1
78545656,SOOKYVK12AB018AE48,scanners,TRPGEQT12903CABF04
11496277,SONKPGU12AF72A4FCD,overcome,TRNFZGS12903CDC8FA
108475406,SOBKFKW12A8C13B41E,azymuth,TRAEGIC128F427AE80
72171922,SOGNDSS12AB0185F22,vulgaires machins,TRMJTEY12903CB6BCE
3306516,SOXZGFN12A8C141672,philmore,TRFZZNR128F4284DBF
665041,SOUKYWA12A6D4F8AAF,then jerico,TREATPV128F1468327
123340840,SOFUGDT12A6D4FCDEF,graeme revell,TRMQQKY128F14AD43C
61906139,SOEHPDJ12A8C14252A,luka bloom,TRGIHUX128F92E284B
18065488,SOZTGUY12A58A7AF2B,miss li,TRPMGVT12903CB5FCE
66459186,SONTFCV12A6D4F7078,hladno pivo,TRNBNVX128EF36749E
95448572,SOFULAY12AF729EBFE,vanessa carlton,TRYQUFE128E0783E3B
78262412,SOHWGLW12AB0180222,jani wickholm,TRHHQNG128F92EDE17
71991745,SORCUCK12A8C13963A,the pastels,TRLAGSS128F4261A07
11166349,SOWEQIM12AB01843B8,iron lung corp,TRWFBMW128F9330360
82299170,SOPWOJV12A58A7EA68,joe diffie,TRUTLLJ12903CC6085
17879580,SOMZVTP12A58A7A682,michael white,TRUXQZF128F93272C1
78728318,SOGTTEM12AB018281A,lone justice,TRUDGNW128F933477D
12320530,SOSXJMN12A8C1324BF,sui generis,TRHSVFU128F423E4DE
13176742,SODHYZB12AB0182635,mecano,TRSTBLN128F933699A
1002441,SOJNWQX12A8C13AF6A,ezkimo,TRTISVG128F42984E8
105046474,SOVFYPT12A6D4FA125,nelson ned,TRNKHZD128F1472923
129610830,SORDVFS12AB0183A54,tarrus riley,TRBOHVZ128F9336973
59895571,SOCMHEM12A8C13BD63,paul rodgers,TRSOKSE128F427EEBA
11086456,SOLMTRT12AC3DF6BC3,dominique paris,TRFHSRY12903CE411C
85196182,SOONGAE12A6701DE63,drag-on,TRCMTSP128E07924EF
4848106,SOCLFMX12AC4689BC8,sfdk,TRYGXMP12903D0D219
69153671,SODPFOR12AB017D9C5,enrico rava,TRLXRKH128F9315E66
131117822,SONJIXP12A6D4F9173,chiens de paille,TRDYHSW128F4217A3B
93056044,SOESWMY12A8C13BD2B,lordi,TRIXEDU128F42941F0
107868428,SONZCWJ12AC3DF5C91,los visitantes,TRDWZUL12903CE99E1
5596584,SOKIMVM12AB018AC2E,show of hands,TRVRYQM12903CE3C8F
64589677,SOPUSFQ12AC9072DA5,7 seconds,TRCENPB12903CF2938
49706681,SOBKDLR12AF72A0604,sybreed,TRXDVAE12903CD658C
72203575,SOZELIY12A8C143B0C,dido,TRCEHPH128F92EB0B4
62038672,SOZJTQT12A6D4F749B,night ranger,TRUQMYA128F14566DE
103673890,SOXMFKR12AB018B36D,dimitri tiomkin,TRQKCFM12903CDC584
108637056,SOTTCTY12A8C1346CE,merauder,TRNODCL12903CF43EC
74807012,SOCVLAP12A8C13BEF7,xl5,TRYGVTI128F42A3EC8
62667682,SOYMVPH12A8C13C44D,nikola sarcevic,TRUPKBV128F428B663
3029351,SOESSXQ12AB018645B,one t,TRNZBJI128F933B846
3372928,SOZBASY12A6D4F68B0,albert collins,TRILAQZ128F1469298
3397493,SOYDVXO12A58A78DD1,big circo,TRHPRRI128F425EF90
70981914,SOKHFLJ12A58A7D192,carnival in coal,TROHEVJ12903CDFC23
3286041,SONBEKS12AB017C7D8,ruth,TRCBWZZ128F92E16FD
9890344,SOZOMJV12A8C13AFC8,efterklang,TRJZBZP128F427AFC4
11168912,SOESXOR12AB017FD99,park-like setting,TRAXWKZ128F9330E86
66856704,SOMCSEC12AB0185B13,estudiantina invasora,TRSESVM12903CC29E8
135828418,SOELVXL12AB017F174,boney m,TRRLNIB12903CED870
13847452,SOCUTOU12AB0181328,otep,TRPGATO128F933CF53
3235733,SODGOXZ12AB01847DE,dierks bentley,TRYHVJK12903CFDBFD
43846931,SOLMBLK12A8C14485D,the lord weird slough feg,TRFWGVR128F92E1348
123824706,SODXYOP12A8C132B59,graeme revell,TRPUENJ128F42695E0
99560090,SORULUW12AB0187940,bennie moten's kansas city orchestra,TRRTNRB128F935A6EB
129464046,SOLJWWK12A8C142DC8,ulrich schnauss,TRTJUQG128F92CD1D7
65459552,SOFJNRU12A8C1326D0,mia doi todd,TRJBQUL128F423CB95
11531946,SORETPJ12A8C133BD7,la makina,TRDUGCF128F423590C
3395046,SOXADAR12AB017FF35,benjamin,TRJQGIX128F931F565
11389849,SOXJVPB12AB01837B5,metro,TRGILLA128F9343280
63421019,SOSVRYU12A8C140A39,john littlejohn,TRQEYBO128F4287E45
71713046,SOXMHBN12AC468E59A,los lobos,TRBBUHE12903D08239
70834486,SOJKHSA12A8C13273A,karla bonoff,TRTJERG128F4267D2E
13705255,SOEPIZQ12A8AE47893,sean kingston,TRJROSX128F425DC0B
2944032,SOAASKS12A8C13D036,boys night out,TRGXNQS128F4293485
94454800,SOFGFGB12AAF3B28DA,necro facility,TRZEOUM12903D07445
85334384,SOEMZOK12AB018AAF0,joan of arc,TRFNPXR12903CE41B7
10750013,SOLXQBZ12A8C141B86,the pilgrim travelers,TREQVLT128F93061DD
107867644,SOSFJWE12AC3DF49BC,los visitantes,TRHYDPX12903CE96F9
9233488,SOWZRXS12A8C13287E,karen young,TRZLXSF128F4248815
82524098,SOAIISH12AB01852DC,ginuwine,TROKRRZ128F9331340
12266552,SOLRTVG12A8C132448,princess superstar,TRPDSRB128F423E4B6
1366845,SOPMIFP12A8C132BE0,am i blood,TRULRRS128F42525A7
132262350,SOFJOFI12A8C146CFC,danzig,TRDRFXA128F92ED2B8
63158882,SOPMTAP12AB018098D,sniff 'n' the tears,TRASMRD128F9328EE9
27661501,SOWETNB12A58A77F7C,crash,TRWQSMS128F934B9F0
101187238,SOSRVQX12AB018500E,rhonda vincent,TRBUPXD128F92FE662
17914766,SOXICPA12AB018DCB5,snow patrol,TROSRMJ12903CB04E3
5076262,SOFQSIA12A58A7C350,25 ta life,TRMZJFY128F4258CAC
4928704,SOXHNOT12A8C137980,modeselektor,TRHAEFG128F424688A
123836678,SOJKNYV12A8C133E9C,gabriel yared,TRAGRIH128F426FE32
76844657,SOWOZLK12A8C136B33,modest mouse,TRFVTOB128F4284E6C
6251619,SODWXGM12AB01823E2,phil the agony,TRYSJVQ128F9334180
226571,SOJJVSW12A8C1414DA,fedayi pacha,TRVABZF128F4287BB0
71561220,SOJOZRL12AB017E0E8,manuel carrasco,TRZILOR128F9303087
123065594,SOVNGRF12AC468BDF6,elan,TRMXZBY12903CF803D
63706991,SORTXFA12A8C1391D0,hieroglyphics,TRNBICR128F425B775
69522802,SOWFKHA12AB018453C,jimmy lafave,TRXAQMU128F9352324
116960638,SODJDVR12A58A7D634,langhorne slim,TRQFMPL12903CF8A9E
107377394,SOYIKRK12A8C144A57,cowboy copas,TRMRGGK128F92EB888
4604582,SOIVWPR12AB0183A7D,matisse,TRKYFHS128F9313AE6
98885874,SOUNBQZ12AB0187092,howard jones,TRBEOZW12903CD4C96
4563410,SOHNFLA12AB0181AC5,low low low la la la love love love,TRQOKWC128F930BBB3
30379751,SOIMWKA12A8C13A1C9,dmz,TRMOWUL128F932E761
92182832,SOTVWST12A81C20B2C,robert michaels,TRYTRFH128F4236266
2836286,SOHQANN12AB017E7F1,winston mcanuff,TRFHXMA128F9338120
6444650,SOUMJID12A8C144264,bob log iii,TRBVNCI12903CDB2B8
130054354,SOGAFRV12AF72A1146,the hold steady,TRJJPTE128F1451DBF
